Base,equiv(Base),Reactant1,equiv(Reactant1),Reactant2,equiv(Reactant2),Product,yield,solvent,DielectricConstant,time,T,Additive1,equiv(Additive1),Additive2,equiv(Additive2),MS,MWI,doi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CSC1=CC=C(N)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,CSC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CSC1=CC=C(N)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,CSC1=CC=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,81,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CN=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CN=CC=C1)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CN=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CN=CC=C1)C1=CC=CC=C1,85,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CNC=N1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(C1=CC=CC=C1)N1C=CN=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,C1=CNC=N1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(C1=CC=CC=C1)N1C=CN=C1,80,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=NC=CN1,2,O=S(=O)(F)C1=CC=CC=C1,1,CC1=NC=CN1S(=O)(=O)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC1=NC=CN1,2,O=S(=O)(F)C1=CC=CC=C1,1,CC1=NC=CN1S(=O)(=O)C1=CC=CC=C1,75,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)OC(=O)N1CCCC(CCN)C1,2,O=S(=O)(F)C1=CC=CC=C1,1,CC(C)(C)OC(=O)N1CCCC(CCNS(=O)(=O)C2=CC=CC=C2)C1,11,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CC(C)(C)OC(=O)N1CCCC(CCN)C1,2,O=S(=O)(F)C1=CC=CC=C1,1,CC(C)(C)OC(=O)N1CCCC(CCNS(=O)(=O)C2=CC=CC=C2)C1,67,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC1=CC=C([C@H](C)N)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,COC1=CC=C([C@H](C)NS(=O)(=O)C2=CC=CC=C2)C=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC1=CC=C([C@H](C)N)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,COC1=CC=C([C@H](C)NS(=O)(=O)C2=CC=CC=C2)C=C1,73,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=C(O)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=C(O)C=C1)C1=CC=CC=C1,12,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=C(O)C=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=C(O)C=C1)C1=CC=CC=C1,66,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC1=C(N)C=C2CCN(C)CCC2=N1,2,O=S(=O)(F)C1=CC=CC=C1,1,COC1=C(NS(=O)(=O)C2=CC=CC=C2)C=C2CCN(C)CCC2=N1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,COC1=C(N)C=C2CCN(C)CCC2=N1,2,O=S(=O)(F)C1=CC=CC=C1,1,COC1=C(NS(=O)(=O)C2=CC=CC=C2)C=C2CCN(C)CCC2=N1,63,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=NC(F)=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=NC(F)=C1)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,80,CCC(C)(C)O,11.7,24,60,FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.[Ba+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,9,CCC(C)(C)O,11.7,24,60,FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.[Li+],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.[Ag+],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,2,CCC(C)(C)O,11.7,24,60,FC(F)(S(=O)([N-]S(=O)(C(F)(F)F)=O)=O)F.[K+],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,[Ca+2].[F-].[F-],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,4,CCC(C)(C)O,11.7,24,60,[O-]S(=O)(C(F)(F)F)=O.[O-]S(=O)(C(F)(F)F)=O.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,30,CCC(C)(C)O,11.7,24,60,[O-]S(=O)(C(F)(F)F)=O.[O-]S(=O)(C(F)(F)F)=O.[O-]S(=O)(C(F)(F)F)=O.[La+3],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,2,CCC(C)(C)O,11.7,24,60,[Li+].[Cl-],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,3,CCC(C)(C)O,11.7,24,60,FC(F)(S(=O)(N([H])S(=O)(C(F)(F)F)=O)=O)F,1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,63,O,78.4,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,40,CO,32.6,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,71,OC(C)C,19.3,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,42,CC#N,35.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,13,CN(C=O)C,37.2,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,51,CC1=CC=CC=C1,2.4,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(=O)(F)C1=CC=CC=C1,1,O=S(=O)(NC1=CC=CC=C1)C1=CC=CC=C1,9,OC(C(F)(F)F)C(F)(F)F,16.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,O=S(=O)(F)C1=CC=CC=N1,1,O=S(=O)(C1=CC=CC=N1)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,95,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CC1=CC=C(S(=O)(=O)F)N=N1,1,CC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)N=N1,90,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CN1C=C(S(=O)(=O)F)C=CC1=O,1,CN1C=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=CC1=O,88,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,O=S(=O)(F)C1CCCCC1,1,O=S(=O)(C1CCCCC1)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,O=S(=O)(F)C1CCCCC1,1,O=S(=O)(C1CCCCC1)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,88,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CC1=CC=C(S(=O)(=O)F)C=C1,1,CC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CC1=CC=C(S(=O)(=O)F)C=C1,1,CC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=C1,87,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CCCCS(=O)(=O)F,1,CCCCS(=O)(=O)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,18,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,CCCCS(=O)(=O)F,1,CCCCS(=O)(=O)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,86,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=C1,1,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,0.83,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=C1,50,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],0.83,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,COC1=CC=C(S(=O)(=O)F)C=C1,1,COC1=CC=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=C1,85,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,C#CC1=C(S(=O)(=O)F)C=CC=C1,1,C#CC1=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,C#CC1=C(S(=O)(=O)F)C=CC=C1,1,C#CC1=C(S(=O)(=O)N2CCN(C3=CC=CC(C(F)(F)F)=N3)CC2)C=CC=C1,82,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,O=S(=O)(F)C1=C(Br)C=CC=C1,1,O=S(=O)(C1=C(Br)C=CC=C1)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,2,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,FC(F)(F)C1=NC(N2CCNCC2)=CC=C1,2,O=S(=O)(F)C1=C(Br)C=CC=C1,1,O=S(=O)(C1=C(Br)C=CC=C1)N1CCN(C2=CC=CC(C(F)(F)F)=N2)CC1,76,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(F)(C1=CC=C(C#N)C=C1)=O,1,O=S(NC1=CC=CC=C1)(C2=CC=C(C#N)C=C2)=O,85,CCC(C)(C)O,11.7,24,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CC=CC=C1,2,O=S(F)(C1=NC=CC=C1)=O,1,O=S(=O)(NC1=CC=CC=C1)C1=NC=CC=C1,0,CCC(C)(C)O,11.7,24,60,,,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,NC1=CN=CC=C1,2,O=S(=O)(F)C1=CC=C(CN2CCN(S(=O)(=O)C3=CC=CC=C3)CC2)C=C1,1,O=S(=O)(NC1=CN=CC=C1)C1=CC=C(CN2CCN(S(=O)(=O)C3=CC=CC=C3)CC2)C=C1,84,CCC(C)(C)O,11.7,4,60,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.[Ca+2],1,,,0,0,10.1021/acs.orglett.8b01520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,CC1=CC(C)=CC(OS(=O)(=O)F)=C1,1,CC(=O)NS(=O)(=O)OC1=CC(C)=CC(C)=C1,85,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,O=S(=O)(F)OC1=CC=C2OCOC2=C1,1,CC(=O)NS(=O)(=O)OC1=CC=C2OCOC2=C1,82,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,COC1=CC=C(OS(=O)(=O)F)C=C1,1,COC1=CC=C(OS(=O)(=O)NC(C)=O)C=C1,80,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,O=S(=O)(F)OC1=CC=C(Br)C=C1,1,CC(=O)NS(=O)(=O)OC1=CC=C(Br)C=C1,78,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,CC1=CC=CC(C)=C1OS(=O)(=O)F,1,CC(=O)NS(=O)(=O)OC1=C(C)C=CC=C1C,76,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,[H][C@@]12CCC3=CC(OS(=O)(=O)F)=CC=C3[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H],1,[H][C@@]12CCC3=CC(OS(=O)(=O)NC(C)=O)=CC=C3[C@@]1([H])CC[C@]1(C)C(=O)CC[C@@]21[H],73,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,N#CC1=CC=CC(OS(=O)(=O)F)=C1,1,CC(=O)NS(=O)(=O)OC1=CC(C#N)=CC=C1,72,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,CCOC(=O)C1=CC=C(OS(=O)(=O)F)C=C1,1,CCOC(=O)C1=CC=C(OS(=O)(=O)NC(C)=O)C=C1,70,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,C=CCC1=CC(OC)=C(OS(=O)(=O)F)C=C1,1,C=CCC1=CC(OC)=C(OS(=O)(=O)NC(C)=O)C=C1,69,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,CC1=C2CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)OC2=C(C)C(C)=C1OS(=O)(=O)F,1,CC(=O)NS(=O)(=O)OC1=C(C)C(C)=C2O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC2=C1C,69,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,O=S(=O)(F)OC1=CC(I)=CC=C1,1,CC(=O)NS(=O)(=O)OC1=CC(I)=CC=C1,68,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,O=S(=O)(F)N1C=CC2=CC=CC=C21,1,CC(=O)NS(=O)(=O)N1C=CC2=CC=CC=C21,67,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[H-].[Na+],2.3,CC(N)=O,1.2,CS(=O)(=O)C1=CC=C(OS(=O)(=O)F)C=C1,1,CC(=O)NS(=O)(=O)OC1=CC=C(S(C)(=O)=O)C=C1,62,C1CCCO1,7.4,2,25,,,,,0,0,10.1021/acs.joc.8b02785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
