CAS,dvap,num,External,VOC,SMILES,Key,Family,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
34883-39-1,76.8,1,NO,NO,C1=CC=C(C=C1)C2=C(C=CC(=C2)Cl)Cl,KKQWHYGECTYFIA-UHFFFAOYSA-N,Benzenoids,2.565840903,435.3296467,9.966255326,7.3747311,8.886588992,6.770856948,4.276681947,5.032610893,2.990193627,3.833829534,2.013200693,2.577886017,1.336429058,1.735189579,0,0,0,0,5.022633314,16.1495363,0,6.066367068,42.46456948,0,23.20187978,-0.98,14,215.038,9.57026343,4.035028732,1.917657448,6.072096246,0.084319602,6.072096246,0.048493781,0.702086168,0.048493781,0.702086168,-0.084319602,4.6604,61.898,223.102,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,53.53371512,23.7625527,15.60871812,0,0,23.20187978,0,0,0,0,0,58.57620318,0,11.12690298,0,0,0,23.20187978,0,0,0,0,48.53093655,10.04526663,11.12690298,0,0,0,11.98016991,0,1.424863946,2.055339506,0,15.42851553,0,0,0
65757-61-1,55.4,1,NO,NO,CC(C)OC(C)C1=CC=CC=C1,KLOUCDOOJZGJFJ-UHFFFAOYSA-N,Benzenoids,2.592221498,215.7055387,8.974691495,7.949700175,7.949700175,5.698377303,4.402814065,4.402814065,3.237749681,3.237749681,1.74527826,1.74527826,1.210872139,1.210872139,0,0,0,6.103966388,6.103966388,0,5.563451492,0,18.19910121,32.90394574,4.736862954,-0.82,12,148.12,9.269445438,4.266587717,2.665666078,5.636203704,0.371168015,5.636203704,0.079979633,0.200185185,0.079979633,0.200185185,-0.371168015,3.1726,51.078,164.248,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,0,66,4.736862954,0,0,0,0,0,0,0,0,0,30.33183534,26.33466309,0,12.20793278,4.736862954,0,0,0,0,32.97914437,0,35.89528683,0,0,0,0,0,0,6.103966388,4.736862954,0,32.43862948,30.33183534,0,0,0,9.23,5.636203704,0,0,0,1.241851852,0,10.27453137,0.492042706,6.188703704,0
452-71-1,59.8,1,NO,NO,CC1=C(C=CC(=C1)F)N,KMHLGVTVACLEJE-UHFFFAOYSA-N,Benzenoids,3.17167803,220.1561776,6.853371151,5.18736555,5.18736555,4.198377303,2.715691243,2.715691243,2.000909961,2.000909961,1.231846793,1.231846793,0.639112171,0.639112171,0,4.390415048,0,5.817220841,5.687386275,5.563451492,12.13273414,12.99010427,0,0,5.733667477,-1.05,9,117.082,6.075786164,2.052062092,1.192502757,12.29194444,0.398511339,12.29194444,0.123123437,0.234537037,0.123123437,-0.234537037,-0.398511339,1.71632,35.5494,125.146,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,48,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,0,30.6862899,5.687386275,0,4.390415048,5.687386275,0,0,0,6.9237372,5.733667477,29.57977354,0,0,5.733667477,10.07780132,0,0,0,0,12.74095804,5.563451492,18.19910121,0,0,0,26.02,12.29194444,0,0,0,6.84462963,-0.234537037,4.321759259,0,1.776203704,0
934-53-2,54.7,1,NO,NO,CC(C)(C1=CC=CC=C1)Cl,KPJKMUJJFXZGAX-UHFFFAOYSA-N,Benzenoids,2.966043179,195.718293,7.612884175,6.264715819,7.020644765,4.605171716,3.349665839,3.727630312,2.838480995,3.783392178,1.460248283,1.678466173,0.834480265,0.960468422,0,0,0,4.874172291,0,5.563451492,0,0,44.17930974,0,11.60093989,-0.49,10,143.552,7.615152471,2.629654767,1.743778088,6.058549383,0.114718988,6.058549383,0.06383146,0.234861111,0.06383146,-0.234861111,-0.114718988,3.1605,45.321,154.64,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,11.60093989,30.33183534,19.41092589,0,4.874172291,0,11.60093989,0,0,0,18.72164669,0,35.89528683,0,0,0,0,0,11.60093989,0,4.874172291,0,19.41092589,30.33183534,0,0,0,0,0,6.058549383,-0.234861111,0,1.163580247,0,10.06057099,0,3.979938272,0
371-40-4,54.8,1,NO,NO,C1=CC(=CC=C1N)F,KRZCOLNOCZKSDF-UHFFFAOYSA-N,Benzenoids,3.032455532,147.3883389,5.983127663,4.264715819,4.264715819,3.7876937,2.299024576,2.299024576,1.551551224,1.551551224,0.870005094,0.870005094,0.462780325,0.462780325,0,4.390415048,0,5.817220841,5.687386275,0,24.26546827,0,0,0,5.733667477,-1.05,8,105.071,5.093884892,1.820041509,0.964169346,12.03111111,0.398726079,12.03111111,0.122858843,0.250740741,0.122858843,-0.250740741,-0.398726079,1.4079,30.8124,111.119,2,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.733667477,5.817220841,0,0,0,0,0,4.390415048,0,0,0,24.26546827,5.687386275,0,4.390415048,5.687386275,0,0,0,0,5.733667477,30.08268911,0,0,5.733667477,10.07780132,0,0,0,0,5.817220841,0,24.26546827,0,0,0,26.02,12.03111111,0,0,0,5.849259259,-0.250740741,5.703703704,0,0,0
2050-67-1,81,1,NO,NO,C1=CC(=CC(=C1)Cl)C2=CC(=CC=C2)Cl,KTXUOWUHFLBZPW-UHFFFAOYSA-N,Benzenoids,2.492123645,406.0796467,9.966255326,7.3747311,8.886588992,6.754020195,4.270698883,5.026627829,3.020694697,3.893566258,1.982568362,2.452762568,1.336085384,1.716661081,0,0,0,0,0,21.17216961,0,0,48.53093655,0,23.20187978,-0.98,14,215.038,9.57026343,4.035028732,2.087884158,5.901543052,0.084321396,5.901543052,0.041166359,0.73840325,0.041166359,0.73840325,-0.084321396,4.6604,61.898,223.102,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,70,0,0,0,0,0,0,0,0,0,0,47.46734805,35.39237126,10.04526663,0,0,23.20187978,0,0,0,0,0,58.57620318,0,11.12690298,0,0,0,23.20187978,0,0,0,0,48.53093655,10.04526663,11.12690298,0,0,0,11.8030861,0,1.4768065,2.166666667,0,15.44232962,0,0,0
105-67-9,65.3,2,NO,NO,CC1=CC(=C(C=C1)O)C,KUFFULVDNCHOFZ-UHFFFAOYSA-N,Benzenoids,3.17167803,215.8076621,6.853371151,5.679264403,5.679264403,4.198377303,2.961640669,2.961640669,2.289940949,2.289940949,1.352295251,1.352295251,0.805386579,0.805386579,0,0,0,0,5.749511833,5.563451492,5.563451492,6.066367068,25.98020854,0,5.106527395,-0.98,9,112.087,6.144688279,2.094917408,1.22443465,9.043703704,0.507686937,9.043703704,0.117999323,0.375555556,0.117999323,0.375555556,-0.507686937,2.00904,37.5808,122.167,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,48,5.106527395,5.749511833,0,0,0,0,0,0,0,0,17.69618563,25.47729296,0,0,5.106527395,0,0,0,0,13.8474744,0,29.32600419,0,5.749511833,0,0,5.749511833,0,5.106527395,0,13.8474744,11.12690298,18.19910121,0,0,0,20.23,0,0,0,9.043703704,2.125277778,0.375555556,5.55787037,0,3.897592593,0
135-01-3,52.8,1,NO,NO,CCC1=CC=CC=C1CC,KVNYFPKFSJIPBJ-UHFFFAOYSA-N,Benzenoids,2.964000094,177.9482132,7.397341225,6.723614639,6.723614639,4.880540058,3.948670613,3.948670613,2.47581711,2.47581711,1.880189288,1.880189288,1.2473215,1.2473215,0,0,0,0,0,12.84164325,11.12690298,0,0,38.11294267,0,-0.78,10,120.11,7.32845987,3.403772294,1.381397845,2.207175926,0.06197458,2.207175926,-0.030470989,1.156759259,0.030470989,1.156759259,-0.06197458,2.8114,45.198,134.222,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,38.11294267,23.96854623,0,0,0,0,0,0,0,26.68911765,0,35.39237126,0,0,0,0,0,0,0,12.84164325,0,24.97437738,24.26546827,0,0,0,0,0,0,0,0,2.981481481,0,8.632592593,2.313518519,4.405740741,0
123-01-3,89.6,1,NO,NO,CCCCCCCCCCCCC1=CC=CC=C1,KWKXNDCHNDYVRT-UHFFFAOYSA-N,Benzenoids,1.816066575,262.6266163,12.89105877,12.16492594,12.16492594,8.931851653,7.971343774,7.971343774,5.417579075,5.417579075,3.661829883,3.661829883,2.46123825,2.46123825,0,0,0,0,0,0,76.19248934,0,0,37.25557254,0,-0.78,18,216.198,15.27807201,11.31835755,8.331190758,2.284460706,0.065382383,2.284460706,-0.027887228,1.26125,0.027887228,1.26125,-0.065382383,6.15,81.99,246.438,0,0,0,0,0,1,0,1,0,0,0,0,11,0,0,0,102,0,0,0,0,0,0,0,0,0,0,95.04296715,18.40509474,0,0,0,0,0,0,0,77.55277505,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,76.69540492,30.33183534,0,0,0,0,0,0,0,0,1.497282979,0,10.87576719,15.5091558,2.284460706,0
55-21-0,86.5,1,NO,NO,C1=CC=C(C=C1)C(=O)N,KXDAEFPNCMNJSK-UHFFFAOYSA-N,Benzenoids,2.981454614,205.4159526,6.690234444,4.872349906,4.872349906,4.304530453,2.653482882,2.653482882,1.730276174,1.730276174,1.058306865,1.058306865,0.602419279,0.602419279,0,4.794537184,0,5.907179729,5.563451492,0,0,24.26546827,6.066367068,0,5.733667477,-1.31,9,114.083,5.820039012,2.306763636,1.287705032,10.42314815,0.365599512,10.42314815,0.248195114,0.379074074,0.248195114,-0.379074074,-0.365599512,0.7855,34.9599,121.139,2,2,0,0,0,1,0,1,1,1,2,0,1,0,0,0,46,5.733667477,0,0,5.907179729,0,0,4.794537184,0,0,0,18.19910121,12.13273414,5.563451492,0,4.794537184,5.907179729,0,0,5.733667477,0,0,35.89528683,0,0,5.733667477,0,0,0,5.907179729,0,0,10.35798868,30.33183534,0,0,0,43.09,0,0,10.42314815,0,5.528055556,-0.379074074,8.761203704,0,0,0
538-93-2,48.8,2,NO,NO,CC(C)CC1=CC=CC=C1,KXUHSQYYJYAXGZ-UHFFFAOYSA-N,Benzenoids,2.587287185,174.4896155,7.397341225,6.671208396,6.671208396,4.7876937,3.827185822,3.827185822,3.083569555,3.083569555,1.486775213,1.486775213,1.085497855,1.085497855,0,0,0,0,0,5.917906046,11.98427311,0,0,44.17930974,0,-0.78,10,120.11,7.32845987,3.403772294,2.218872017,2.243055556,0.062455891,2.243055556,-0.025564397,0.766111111,0.025564397,0.766111111,-0.062455891,2.8851,44.984,134.222,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,54,0,0,0,0,0,0,0,0,0,0,44.17930974,17.90217916,0,0,0,0,0,0,5.917906046,20.26829602,0,35.89528683,0,0,0,0,0,0,0,6.420821623,5.917906046,19.41092589,30.33183534,0,0,0,0,0,0,0,0,1.44212963,0.766111111,10.61037037,1.195277778,4.486111111,0
610-48-0,87,1,NO,NO,CC1=CC=CC2=CC3=CC=CC=C3C=C12,KZNJSFHJUQDYHE-UHFFFAOYSA-N,Benzenoids,2.532561174,635.6567221,10.25071238,8.696152423,8.696152423,7.343336593,5.226067743,5.226067743,3.995405311,3.995405311,2.964707595,2.964707595,2.123201244,2.123201244,0,0,0,0,0,0,27.10834835,0,0,61.52104082,0,-1.82,15,180.165,8.485285194,3.094623447,1.298346533,2.277777778,0.06162935,2.277777778,-0.01483455,1.31537037,0.01483455,1.31537037,-0.06162935,4.30142,66.191,192.261,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,42.46456948,46.16481969,0,0,0,21.54489686,0,0,0,6.9237372,0,60.16075511,0,0,0,0,0,0,0,0,6.9237372,5.563451492,54.59730362,0,21.54489686,0,0,0,0,0,5.319259259,1.345604686,0,19.50467309,0,2.163796296,0
2051-60-7,72.1,1,NO,NO,C1=CC=C(C=C1)C2=CC=CC=C2Cl,LAXBNTIAOJWAOP-UHFFFAOYSA-N,Benzenoids,2.536070446,392.8790478,9.096011838,7.074116896,7.830045842,6.377010098,4.177016108,4.554980581,2.845871682,3.253071809,1.958650731,2.288238952,1.313031159,1.55787348,0,0,0,0,0,16.1495363,0,0,42.46456948,12.13273414,11.60093989,-1.27,13,179.585,8.333753466,3.629389016,1.73184395,6.058762913,0.083664221,6.058762913,0.048388688,0.799722222,0.048388688,0.799722222,-0.083664221,4.007,56.888,188.657,0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,0,64,0,0,0,0,0,0,0,0,0,0,60.13187644,11.62981856,10.58608481,0,0,11.60093989,0,0,0,0,0,59.61993693,0,11.12690298,0,0,0,11.60093989,0,0,0,0,54.59730362,5.022633314,11.12690298,0,0,0,6.058762913,0,0.799722222,2.248024691,0,18.00460128,0,0,0
1078-71-3,64.6,2,NO,NO,CCCCCCCC1=CC=CC=C1,LBNXAWYDQUGHGX-UHFFFAOYSA-N,Benzenoids,2.065380184,200.538112,9.355524862,8.629392033,8.629392033,6.431851653,5.471343774,5.471343774,3.649812122,3.649812122,2.411829883,2.411829883,1.577354774,1.577354774,0,0,0,0,0,0,44.08838123,0,0,37.25557254,0,-0.78,13,156.143,10.30183306,6.705508822,4.71688737,2.261106859,0.065382383,2.261106859,-0.027887228,1.254518141,0.027887228,1.254518141,-0.065382383,4.1995,58.905,176.303,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,72,0,0,0,0,0,0,0,0,0,0,62.93885903,18.40509474,0,0,0,0,0,0,0,45.44866694,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,44.59129681,30.33183534,0,0,0,0,0,0,0,0,1.485183768,0,10.78073106,8.139644983,2.261106859,0
38380-08-4,112.6,1,NO,NO,C1=CC(=C(C=C1C2=CC(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl,LCXMEXLGMKFLQO-UHFFFAOYSA-N,Benzenoids,2.67495545,620.4500799,13.44722928,8.577187915,13.11276159,8.413591358,4.69927756,6.967064398,3.476785005,5.832278805,2.333228843,4.823674524,1.446596226,2.655819711,0,0,0,10.04526663,25.65398475,5.563451492,0,24.26546827,0,0,69.60563934,0.18,18,356.85,14.58622781,5.663673596,2.697138756,6.146028597,0.08271244,6.146028597,0.079956211,0.214727576,0.079956211,0.214727576,-0.08271244,7.274,81.938,360.882,0,0,0,0,0,2,0,2,0,0,6,0,1,0,0,0,94,0,0,0,0,0,0,0,0,0,0,75.67200641,23.7625527,5.563451492,30.13579988,0,69.60563934,0,0,0,0,0,54.40126816,0,11.12690298,0,0,0,69.60563934,0,0,0,0,24.26546827,30.13579988,11.12690298,0,0,0,35.8463536,0,1.977564108,1.406944444,0,6.76913785,0,0,0
90-05-1,60.5,4,NO,NO,COC1=CC=CC=C1O,LHGVFZTZFXWLCP-UHFFFAOYSA-N,Benzenoids,3.006524007,195.8625685,6.690234444,5.164862963,5.164862963,4.342535255,2.663329503,2.663329503,1.671848839,1.671848839,1.085170219,1.085170219,0.629777043,0.629777043,0,0,0,5.749511833,5.749511833,0,7.109797541,24.26546827,0,0,9.843390349,-1.18,9,116.075,5.947877238,2.395561741,1.134079495,8.985509259,0.504254836,8.985509259,0.159973721,0.180555556,0.159973721,0.180555556,-0.504254836,1.4008,34.6588,124.139,1,2,0,0,0,1,0,1,2,1,2,0,1,0,0,0,48,9.843390349,0,11.49902367,0,0,0,0,0,0,0,12.13273414,12.13273414,0,7.109797541,9.843390349,0,0,0,0,0,7.109797541,24.26546827,0,11.49902367,4.736862954,0,11.49902367,0,12.21632494,0,0,0,24.26546827,0,0,0,29.46,4.794953704,0,0,8.985509259,0,0.69212963,6.83787037,0,0,1.52287037
88-06-2,66.7,2,NO,NO,C1=C(C=C(C(=C1Cl)O)Cl)Cl,LINPIYWFGCPVIE-UHFFFAOYSA-N,Benzenoids,3.310532875,236.1649959,7.723614639,4.735807553,7.003594391,4.609060905,2.445254046,3.579147465,1.718041751,2.968877785,0.98166568,1.776114548,0.534584645,1.351562275,0,0,0,15.79477846,5.022633314,0,12.13273414,0,0,0,39.90934707,-0.11,10,194.424,7.991112235,2.868476366,1.483432032,9.008209877,0.504825932,9.008209877,0.15236012,0.131728395,0.15236012,-0.131728395,-0.504825932,3.3524,43.1368,197.448,1,1,0,0,0,1,0,1,1,1,4,0,0,0,0,0,54,5.106527395,0,5.749511833,0,0,0,0,0,0,0,34.80281967,12.13273414,5.022633314,10.04526663,5.106527395,34.80281967,0,0,0,0,0,27.20063408,0,5.749511833,0,0,5.749511833,34.80281967,5.106527395,0,0,0,12.13273414,15.06789994,0,0,20.23,0,16.54290123,0,9.74691358,0,-0.131728395,2.84191358,0,0,0
20282-30-8,77.8,2,NO,NO,CC(C)C1=CC=CC(=C1)C2=CC=CC=C2,LIWRTHVZRZXVFX-UHFFFAOYSA-N,Benzenoids,2.416735594,426.8011153,10.67336211,9.273502692,9.273502692,7.270856948,5.425426481,5.425426481,4.146188734,4.146188734,2.66041641,2.66041641,1.707953211,1.707953211,0,0,0,0,5.917906046,0,16.69035448,0,0,68.44477802,0,-1.56,15,180.165,9.97483322,4.308041796,2.269964026,2.277777778,0.062225395,2.277777778,-0.018119869,0.59135393,0.018119869,0.59135393,-0.062225395,4.477,65.967,196.293,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,76,0,0,0,0,0,0,0,0,0,0,68.44477802,22.60826052,0,0,0,0,0,0,0,19.76538045,0,60.16075511,0,11.12690298,0,0,0,0,0,0,0,25.32883194,54.59730362,0,11.12690298,0,0,0,0,0,0,3.998289872,0.59135393,19.29109694,0,4.452592593,0
1081-77-2,74.5,2,NO,NO,CCCCCCCCCC1=CC=CC=C1,LIXVMPBOGDCSRM-UHFFFAOYSA-N,Benzenoids,1.934012625,225.0534431,10.76973842,10.0436056,10.0436056,7.431851653,6.471343774,6.471343774,4.356918903,4.356918903,2.911829883,2.911829883,1.930908164,1.930908164,0,0,0,0,0,0,56.93002448,0,0,37.25557254,0,-0.78,15,180.165,12.29032349,8.522059501,6.32580018,2.273217199,0.065382383,2.273217199,-0.027887228,1.258549383,0.027887228,1.258549383,-0.065382383,4.9797,68.139,204.357,0,0,0,0,0,1,0,1,0,0,0,0,8,0,0,0,84,0,0,0,0,0,0,0,0,0,0,75.78050228,18.40509474,0,0,0,0,0,0,0,58.29031018,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,57.43294005,30.33183534,0,0,0,0,0,0,0,0,1.491720548,0,10.82894565,11.07278327,2.273217199,0
621-23-8,68.2,1,NO,NO,COC1=CC(=CC(=C1)OC)OC,LKUDPHPHKOZXCD-UHFFFAOYSA-N,Benzenoids,3.011257354,202.717893,8.974691495,7.456795679,7.456795679,5.795554958,3.569168115,3.569168115,2.252491919,2.252491919,1.560660172,1.560660172,0.899183887,0.899183887,0,0,0,0,0,17.2485355,0,39.52849383,0,0,14.21058886,-1.38,12,156.096,8.714161959,3.853322768,1.811987384,5.039166667,0.496480942,5.039166667,0.125750929,0.727962963,0.125750929,0.727962963,-0.496480942,1.7124,46.098,168.192,0,3,0,0,0,1,0,1,3,0,3,0,3,0,0,0,66,14.21058886,17.2485355,0,0,0,0,0,0,0,0,0,0,18.19910121,21.32939262,14.21058886,0,0,0,0,0,21.32939262,18.19910121,0,17.2485355,14.21058886,0,17.2485355,0,21.32939262,0,0,0,18.19910121,0,0,0,27.69,15.1175,0,0,0,0,2.183888889,5.3825,0,0,4.816111111
934-74-7,52.4,1,NO,NO,CCC1=CC(=CC(=C1)C)C,LMAUULKNZLEMGN-UHFFFAOYSA-N,Benzenoids,3.061688151,203.2299615,7.560477932,6.939157589,6.939157589,4.719545353,3.792710979,3.792710979,2.849514921,2.849514921,1.689722705,1.689722705,1.273107889,1.273107889,0,0,0,0,0,6.420821623,16.69035448,0,0,38.9703128,0,-0.78,10,120.11,7.32845987,2.869483956,1.598288066,2.243055556,0.0612938,2.243055556,-0.030724243,1.141388889,0.030724243,1.141388889,-0.0612938,2.86584,45.294,134.222,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,36.24974139,25.83174751,0,0,0,0,0,0,0,27.19203322,0,34.88945568,0,0,0,0,0,0,0,6.420821623,13.8474744,23.61409167,18.19910121,0,0,0,0,0,0,0,0,4.186296296,0,6.693611111,1.141388889,6.478703704,0
86-55-5,99.5,1,NO,NO,C1=CC=C2C(=C1)C=CC=C2C(=O)O,LNETULKMXZVUST-UHFFFAOYSA-N,Benzenoids,2.830975658,455.1018617,9.259148545,6.89691377,6.89691377,6.2876937,3.999098148,3.999098148,2.831861571,2.831861571,2.020044538,2.020044538,1.411901855,1.411901855,5.969305288,4.794537184,0,0,5.563451492,10.77244843,0,12.13273414,30.33183534,0,5.106527395,-1.83,13,164.119,7.800346995,2.90080833,1.26448301,10.81491119,0.477623278,10.81491119,0.33581577,0.359351852,0.33581577,-0.877962963,-0.477623278,2.538,50.9073,172.183,1,2,0,0,0,2,0,2,1,1,2,0,1,0,0,0,64,5.106527395,0,0,0,0,5.969305288,0,4.794537184,0,0,36.39820241,16.8388155,0,5.563451492,9.901064579,16.74175372,0,0,0,0,0,48.02802097,0,0,0,0,0,0,11.07583268,0,0,10.35798868,42.46456948,0,10.77244843,0,37.3,0,0,10.81491119,10.63274376,0.359351852,-0.877962963,12.73762283,0,0,0
934-00-9,91.7,1,NO,NO,COC1=CC=CC(=C1O)O,LPYUENQFPVNPHY-UHFFFAOYSA-N,Benzenoids,3.143039481,232.2928705,7.560477932,5.534726289,5.534726289,4.753218858,2.803602967,2.803602967,1.828005547,1.828005547,1.197620235,1.197620235,0.675465406,0.675465406,0,0,0,17.2485355,0,0,13.17616461,12.13273414,0,0,14.94991774,-1.38,10,132.074,6.736009281,2.473196904,0.978218508,9.022546296,0.504161251,9.022546296,0.19998981,0.167268519,0.19998981,-0.217592593,-0.504161251,1.1064,36.3236,140.138,2,3,0,0,0,1,0,1,3,2,3,0,1,0,0,0,54,14.94991774,0,17.2485355,0,0,0,0,0,0,0,6.066367068,12.13273414,0,7.109797541,14.94991774,0,0,0,0,0,7.109797541,18.19910121,0,17.2485355,4.736862954,0,17.2485355,0,17.32285233,0,0,0,18.19910121,0,0,0,49.69,4.715787037,0,0,17.92375,0,-0.107083333,4.542453704,0,0,1.425092593
121107-48-0,98.6,1,NO,NO,CC1=CC(=C(C=C1Cl)Cl)CC2=C(C=CC=C2Cl)Cl,LWTZRUALFAUJAX-UHFFFAOYSA-N,Benzenoids,2.432899227,570.3381299,13.28409257,9.605716019,12.6294318,8.486071003,5.361753201,6.873611093,4.069790276,5.698590783,2.756580881,4.223849313,1.744162901,2.725228624,0,0,0,0,26.51135488,16.69035448,0,6.066367068,31.18920547,0,46.40375956,-0.4,18,309.966,14.0185455,5.709446549,2.94545068,6.18546564,0.083997022,6.18546564,0.045589613,0.592608025,0.045589613,0.592608025,-0.083997022,6.19942,80.467,320.046,0,0,0,0,0,2,0,2,0,0,4,0,2,0,0,0,94,0,0,0,0,0,0,0,0,0,0,58.5364937,41.81319288,26.51135488,0,0,46.40375956,0,0,0,13.34455882,0,67.11272307,0,0,0,0,0,46.40375956,0,6.420821623,6.9237372,16.69035448,30.33183534,20.09053325,0,0,0,0,24.49880531,0,2.576788339,2.830801052,0,9.171265292,0.592608025,1.940843096,0
99-76-3,81.3,2,NO,NO,COC(=O)C1=CC=C(C=C1)O,LXCFILQKKLGQFO-UHFFFAOYSA-N,Benzenoids,2.895348036,250.5446101,8.267584714,6.073111253,6.073111253,5.236382105,3.111470584,3.111470584,2.038455648,2.038455648,1.288402378,1.288402378,0.715364027,0.715364027,5.969305288,4.794537184,0,5.749511833,5.563451492,0,31.37526582,0,0,4.736862954,5.106527395,-1.51,11,144.085,7.595374078,3.053138101,1.703179075,10.82087113,0.507966179,10.82087113,0.337346052,0.136715797,0.337346052,-0.398148148,-0.507966179,1.1788,39.4463,152.149,1,3,0,0,0,1,0,1,3,1,3,0,1,0,0,0,58,9.843390349,5.749511833,0,0,0,5.969305288,0,4.794537184,0,0,0,24.26546827,0,12.67324903,14.63792753,5.969305288,0,0,0,0,7.109797541,29.82891977,0,5.749511833,0,0,5.749511833,0,18.18563022,4.736862954,0,10.35798868,24.26546827,0,0,0,46.53,4.455553666,0,10.82087113,8.859038171,0.435462963,-0.261432351,5.875833333,0,0,1.314673091
1126-46-1,62.4,1,NO,NO,COC(=O)C1=CC=C(C=C1)Cl,LXNFVVDCCWUUKC-UHFFFAOYSA-N,Benzenoids,2.895348036,253.2994976,8.267584714,6.003862131,6.759791077,5.236382105,3.076846022,3.454810495,1.998474649,2.434910429,1.265319337,1.517295652,0.703822507,0.829810664,0,4.794537184,0,5.969305288,10.58608481,0,7.109797541,24.26546827,0,4.736862954,11.60093989,-1.02,11,163.539,8.080200401,3.394163309,1.949680981,10.85941988,0.465417514,10.85941988,0.337343185,0.345679012,0.337343185,-0.345679012,-0.465417514,2.1266,42.7915,170.595,0,2,0,0,0,1,0,1,2,0,3,0,1,0,0,0,58,4.736862954,0,0,0,0,5.969305288,0,4.794537184,0,0,11.60093989,24.26546827,5.022633314,12.67324903,9.531400138,17.57024518,0,0,0,0,7.109797541,34.85155308,0,0,0,0,0,11.60093989,13.07910283,4.736862954,0,10.35798868,24.26546827,5.022633314,0,0,26.3,4.494102419,5.607426776,10.85941988,0.60893802,0.511018519,-0.345679012,6.531697531,0,0,1.34418698
