Num,SlogP,SMR,LabuteASA,TPSA,AMW,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBD,NumHBA,NumAmideBonds,NumHeteroAtoms,NumHeavyAtoms,NumAtoms,NumStereocenters,NumUnspecifiedStereocenters,NumRings,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumAromaticCarbocycles,NumSaturatedCarbocycles,NumAliphaticCarbocycles,FractionCSP3,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,Chi1n,Chi2n,Chi3n,Chi4n,HallKierAlpha,kappa1,kappa2,kappa3,slogp_VSA1,slogp_VSA2,slogp_VSA3,slogp_VSA4,slogp_VSA5,slogp_VSA6,slogp_VSA7,slogp_VSA8,slogp_VSA9,slogp_VSA10,slogp_VSA11,slogp_VSA12,smr_VSA1,smr_VSA2,smr_VSA3,smr_VSA4,smr_VSA5,smr_VSA6,smr_VSA7,smr_VSA8,smr_VSA9,smr_VSA10,peoe_VSA1,peoe_VSA2,peoe_VSA3,peoe_VSA4,peoe_VSA5,peoe_VSA6,peoe_VSA7,peoe_VSA8,peoe_VSA9,peoe_VSA10,peoe_VSA11,peoe_VSA12,peoe_VSA13,peoe_VSA14,MQN1,MQN2,MQN3,MQN4,MQN5,MQN6,MQN7,MQN8,MQN9,MQN10,MQN11,MQN12,MQN13,MQN14,MQN15,MQN16,MQN17,MQN18,MQN19,MQN20,MQN21,MQN22,MQN23,MQN24,MQN25,MQN26,MQN27,MQN28,MQN29,MQN30,MQN31,MQN32,MQN33,MQN34,MQN35,MQN36,MQN37,MQN38,MQN39,MQN40,MQN41,MQN42,SlogP (#1),SMR (#1),LabuteASA (#1),TPSA (#1),AMW (#1),ExactMW (#1),NumLipinskiHBA (#1),NumLipinskiHBD (#1),NumRotatableBonds (#1),NumHBD (#1),NumHBA (#1),NumAmideBonds (#1),NumHeteroAtoms (#1),NumHeavyAtoms (#1),NumAtoms (#1),NumStereocenters (#1),NumUnspecifiedStereocenters (#1),NumRings (#1),NumAromaticRings (#1),NumSaturatedRings (#1),NumAliphaticRings (#1),NumAromaticHeterocycles (#1),NumSaturatedHeterocycles (#1),NumAliphaticHeterocycles (#1),NumAromaticCarbocycles (#1),NumSaturatedCarbocycles (#1),NumAliphaticCarbocycles (#1),FractionCSP3 (#1),Chi0v (#1),Chi1v (#1),Chi2v (#1),Chi3v (#1),Chi4v (#1),Chi1n (#1),Chi2n (#1),Chi3n (#1),Chi4n (#1),HallKierAlpha (#1),kappa1 (#1),kappa2 (#1),kappa3 (#1),slogp_VSA1 (#1),slogp_VSA2 (#1),slogp_VSA3 (#1),slogp_VSA4 (#1),slogp_VSA5 (#1),slogp_VSA6 (#1),slogp_VSA7 (#1),slogp_VSA8 (#1),slogp_VSA9 (#1),slogp_VSA10 (#1),slogp_VSA11 (#1),slogp_VSA12 (#1),smr_VSA1 (#1),smr_VSA2 (#1),smr_VSA3 (#1),smr_VSA4 (#1),smr_VSA5 (#1),smr_VSA6 (#1),smr_VSA7 (#1),smr_VSA8 (#1),smr_VSA9 (#1),smr_VSA10 (#1),peoe_VSA1 (#1),peoe_VSA2 (#1),peoe_VSA3 (#1),peoe_VSA4 (#1),peoe_VSA5 (#1),peoe_VSA6 (#1),peoe_VSA7 (#1),peoe_VSA8 (#1),peoe_VSA9 (#1),peoe_VSA10 (#1),peoe_VSA11 (#1),peoe_VSA12 (#1),peoe_VSA13 (#1),peoe_VSA14 (#1),MQN1 (#1),MQN2 (#1),MQN3 (#1),MQN4 (#1),MQN5 (#1),MQN6 (#1),MQN7 (#1),MQN8 (#1),MQN9 (#1),MQN10 (#1),MQN11 (#1),MQN12 (#1),MQN13 (#1),MQN14 (#1),MQN15 (#1),MQN16 (#1),MQN17 (#1),MQN18 (#1),MQN19 (#1),MQN20 (#1),MQN21 (#1),MQN22 (#1),MQN23 (#1),MQN24 (#1),MQN25 (#1),MQN26 (#1),MQN27 (#1),MQN28 (#1),MQN29 (#1),MQN30 (#1),MQN31 (#1),MQN32 (#1),MQN33 (#1),MQN34 (#1),MQN35 (#1),MQN36 (#1),MQN37 (#1),MQN38 (#1),MQN39 (#1),MQN40 (#1),MQN41 (#1),MQN42 (#1),Temp (K),∆∆G (Kcal/mol)
1162,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,2.9018,60.354,102.705288671836,34.48,258.243,258.097997696,3,0,2,0,3,0,6,18,31,1,0,2,1,0,1,1,0,1,0,0,0,0.5,10.0304270276261,5.61899826362909,4.48649432826357,2.75336312287225,1.55911390865441,5.61899826362909,4.48649432826357,2.75336312287225,1.55911390865441,-1.59,12.8563094189829,4.58768718921513,2.62654994622376,0,23.5304466589657,10.9131614712435,5.91790604616139,25.1048538859267,23.321982441172,0,0,0,13.1712451430245,0,0,17.9081080968245,0,4.98397852094721,10.9103107787971,26.0656137459727,6.60688196451292,29.5869571950818,0,0,5.89774534435761,4.73686295380005,4.98397852094721,4.99240473263567,13.1712451430245,0,13.8474743993812,18.0506401830846,6.19684357161308,11.605292320845,12.3008099593614,0,5.89774534435761,0,6.17629851744347,12,3,0,0,0,0,0,0,2,0,1,18,8,0,0,7,4,0,2,4,3,0,0,0,0,5,0,1,1,7,4,0,0,0,1,1,0,0,0,0,0,0,303.15,0.0409858819101968
1163,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.6185,70.911,118.66755653471,34.48,292.26,292.082347632,3,0,2,0,3,0,6,21,32,1,0,3,2,0,1,1,0,1,1,0,0,0.2,10.8398281043846,6.33032312903427,4.60161112614025,3.14528456704379,2.04802573209849,6.33032312903427,4.60161112614025,3.14528456704379,2.04802573209849,-2.37,13.6056415049076,5.19688153627453,2.88616298154853,0,17.4886058298177,10.9131614712435,0,22.8626718073904,53.65381778348,0,0,0,13.1712451430245,0,0,17.9081080968245,0,4.98397852094721,4.99240473263567,12.2181393465914,6.60688196451292,65.4822440290868,0,0,5.89774534435761,4.73686295380005,4.98397852094721,4.99240473263567,13.1712451430245,0,30.3318353423081,17.6961856286202,6.19684357161308,5.563451491697,18.3426507885093,0,5.89774534435761,0,6.17629851744347,15,3,0,0,0,0,0,0,2,0,1,21,6,0,0,10,7,0,2,4,3,0,0,0,0,3,0,0,1,12,5,0,0,0,1,2,0,0,0,0,0,0,303.15,0.104290358242033
1164,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.6994,87.0410000000001,128.584397981851,43.18,294.439,294.2307282,4,0,2,0,4,0,4,21,51,2,0,2,0,0,2,0,0,2,0,0,0,0.882352941176471,14.77983787268,7.84305678476512,8.87915884594229,4.37069277301332,2.41025385078073,7.84305678476512,8.87915884594229,4.37069277301332,2.41025385078073,-1.06,16.3129215870331,4.99320102267064,3.24273239353932,0,37.092936276037,9.4737259076001,16.2449714081903,55.389897597525,9.98480946527134,0,0,0,0,0,0,9.4737259076001,0,0,26.2297808734617,67.4735792558209,13.2137639290258,0,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,41.5424231981437,24.6774553381748,0,12.0836816582959,18.6287543984226,11.7954906887152,0,0,0,17,0,0,0,0,0,0,0,2,0,2,21,12,0,0,8,2,0,2,6,4,0,0,0,0,8,0,0,3,6,4,0,0,0,2,0,0,0,0,0,0,0,303.15,0.0197323739597887
1165,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.5743,74.897,124.753228457585,38.92,306.287,306.097997696,3,0,3,0,3,0,6,22,35,0,0,3,2,0,1,2,0,0,0,0,1,0.25,11.5993411283785,6.8581132344882,5.00940419513441,3.31870237071947,2.20180521626225,6.8581132344882,5.00940419513441,3.31870237071947,2.20180521626225,-2.37,14.5624004839941,5.78787436720163,3.26728782506785,0,9.96795704189442,12.5971201403695,0,24.0990227323975,52.8110564917996,0,11.5846519168744,0,13.1712451430245,0,0,17.5883960800778,0,9.96795704189442,0,25.4387633862215,0,59.6512850412917,0,11.5846519168744,0,4.41715093705335,4.98397852094721,4.98397852094721,13.1712451430245,0,18.2280603205016,30.5474819128445,12.6176651945391,11.2573794865455,11.9570909904875,0,5.89072392202591,0,6.17629851744347,16,3,0,0,0,0,0,0,2,0,1,22,7,0,0,10,7,0,3,4,3,0,0,0,0,3,1,0,1,12,5,0,0,0,1,2,0,0,0,0,0,0,303.15,0.0295753608455665
1166,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.956,102.057,157.491440247012,43.18,356.425,356.15247788,4,0,2,0,4,0,4,27,47,4,0,7,2,1,5,0,0,2,2,1,3,0.391304347826087,14.9675541269493,9.97269180378554,8.45876679555187,6.90144963122906,5.30933293145623,9.97269180378554,8.45876679555187,6.90144963122906,5.30933293145623,-2.62,14.4393344517828,4.802446108169,1.8318950979039,0,24.0034234642118,22.3153691534521,5.41499046939678,47.1791308709359,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,49.9749009254966,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,48.5309365476929,35.09544921264,12.841643245852,0,29.7066049031893,11.7954906887152,0,0,0,23,0,0,0,0,0,0,0,2,0,2,27,2,0,0,23,8,0,2,6,4,0,0,0,0,0,0,0,0,16,10,1,1,0,4,2,0,0,0,0,8,4,303.15,0.826400808898191
1167,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.202,104.171,158.497271400541,43.18,358.441,358.168127944,4,0,2,0,4,0,4,27,49,4,0,6,2,0,4,0,0,2,2,0,2,0.391304347826087,15.5533405645763,9.76558502259899,8.50166001436533,6.40200861658123,4.90126228611527,9.76558502259899,8.50166001436533,6.40200861658123,4.90126228611527,-2.62,15.4389987492823,5.21644410771537,2.09752343288589,0,24.0034234642118,22.3153691534521,5.41499046939678,48.1849620244652,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,50.9807320790258,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,48.5309365476929,36.1012803661692,12.841643245852,0,29.7066049031893,11.7954906887152,0,0,0,23,0,0,0,0,0,0,0,2,0,2,27,4,0,0,20,8,0,2,6,4,0,0,0,0,2,0,0,1,14,10,0,0,0,4,2,0,0,0,0,8,4,303.15,0.253231560597176
1168,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,5.9895,104.956,158.944562171025,52.06,360.457,360.183778008,4,0,4,0,4,0,4,27,51,0,0,5,2,1,3,2,0,0,0,1,3,0.391304347826087,15.486580174937,10.0128974195324,7.64338111731347,5.86575983686289,4.35672365424961,10.0128974195324,7.64338111731347,5.86575983686289,4.35672365424961,-2.62,16.546187167908,6.83885976815804,2.93139060214973,0,9.96795704189442,5.41499046939678,0,74.5358768171568,57.8167485063881,0,11.1462090601385,0,0,0,0,8.83430187410669,0,9.96795704189442,0,56.7815634528049,0,72.1517504660301,0,0,11.1462090601385,8.83430187410669,0,9.96795704189442,0,0,49.2977638868553,49.6711387976946,0,0,29.3291724503718,0,11.7814478440518,0,0,23,0,0,0,0,0,0,0,2,0,2,27,4,0,0,18,9,0,4,6,4,0,0,0,0,0,0,0,0,20,6,1,0,0,3,2,0,0,0,0,0,0,303.15,0.0429611785528724
1169,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.7362,111.291,170.221324475805,43.18,384.479,384.183778008,4,0,2,0,4,0,4,29,53,4,0,7,2,1,5,0,0,2,2,1,3,0.44,16.3817676893224,10.9726918037855,9.16587357673842,7.6085564124156,6.16288632204949,10.9726918037855,9.16587357673842,7.6085564124156,6.16288632204949,-2.62,16.2070636561432,5.714402412451,2.14725996899153,0,24.0034234642118,22.3153691534521,5.41499046939678,60.0207741167879,58.5157460129642,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,62.8165441713486,0,70.7847425144809,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,61.3725797935449,35.09544921264,12.841643245852,0,29.7066049031893,11.7954906887152,0,0,0,25,0,0,0,0,0,0,0,2,0,2,29,2,0,0,25,8,0,2,6,4,0,0,0,0,0,0,0,0,18,10,1,0,0,5,2,0,0,0,0,8,4,303.15,0.30416588504523
1170,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,3.9672,112.831,173.679187244361,56.07,393.446,393.147726848,5,0,2,0,5,0,5,30,49,4,0,7,3,0,4,1,0,2,2,0,2,0.24,16.2326049676451,10.4568155539552,8.28472765839548,6.52000972576042,5.11835396659028,10.4568155539552,8.28472765839548,6.52000972576042,5.11835396659028,-3.47,16.3407036197002,6.01654701486233,2.31887840371419,0,28.987401985159,22.3153691534521,0,45.7253436147808,76.7148472183491,0,0,0,0,0,0,9.4737259076001,0,4.98397852094721,9.98480946527134,37.1332576796445,0,100.371699709563,0,0,11.7954906887152,9.4737259076001,0,14.9687879862185,0,0,54.5973036161545,34.3865401037112,12.841643245852,0,35.6794704234894,0,11.7954906887152,0,0,25,0,0,0,0,0,0,0,3,0,2,30,2,0,0,23,11,0,2,7,5,0,0,0,0,0,0,0,0,18,12,0,0,0,4,3,0,0,0,0,8,4,303.15,0.153103227433135
1171,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,5.36480000000001,126.751,185.968702165186,43.18,418.581,418.262028328,4,0,8,0,4,0,4,31,65,2,0,4,2,0,2,0,0,2,2,0,0,0.481481481481481,19.1222546653286,11.4773550264197,9.52009893875277,6.40309226451181,4.33045170007648,11.4773550264197,9.52009893875277,6.40309226451181,4.33045170007648,-2.62,21.6059516663072,9.25239239827976,4.68126159905745,0,37.092936276037,22.3153691534521,17.2508025617196,38.8218517821565,70.6484801498874,0,0,0,0,0,0,9.4737259076001,0,0,27.2356120269909,52.6202737029104,13.2137639290258,71.7905736680101,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,88.3586194833786,35.8043583215688,0,12.0836816582959,18.6287543984226,11.7954906887152,0,0,0,27,0,0,0,0,0,0,0,2,0,2,31,12,0,0,14,8,0,8,6,4,0,0,0,0,4,2,2,1,16,6,0,0,0,2,2,0,0,0,0,0,0,303.15,0.169309071321319
1172,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,4.9198,140.314,209.96759173843,68.96,474.564,474.205576072,6,0,7,0,6,0,6,36,62,2,0,6,4,0,2,2,0,2,2,0,0,0.2,19.826082933087,12.2431381454482,8.99374019685327,6.25168941847765,4.48554922708408,12.2431381454482,8.99374019685327,6.25168941847765,4.48554922708408,-4.32,22.1634431179383,10.1190126426976,5.02812315706638,0,47.0608933179314,22.3153691534521,0,22.5147589730909,107.046682560657,0,11.3878559896969,0,0,0,0,9.4737259076001,0,9.96795704189442,9.98480946527134,24.9253249041479,13.2137639290258,119.576632068477,0,11.3878559896969,11.7954906887152,9.4737259076001,0,19.9527665071658,0,0,72.7964048215393,48.2340145030924,0,23.4715376479928,24.6016199187228,0,11.7954906887152,0,0,30,0,0,0,0,0,0,0,4,0,2,36,7,0,0,20,14,0,7,8,6,0,0,0,0,0,2,0,0,24,10,0,0,0,2,4,0,0,0,0,0,0,303.15,0.0295744960199007
1173,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,7.83520000000001,147.553,217.893237890934,43.18,486.615,486.2307282,4,0,6,0,4,0,4,37,67,4,0,6,4,0,2,0,0,2,4,0,0,0.212121212121212,21.0673302324787,12.8073658013869,10.1028164298367,7.17113598135071,5.11237126000252,12.8073658013869,10.1028164298367,7.17113598135071,5.11237126000252,-4.18,23.2324963890018,9.7003137124614,4.44111487253235,0,11.7954906887152,9.4737259076001,5.41499046939678,60.3928947999618,131.312150834504,0,0,0,0,0,0,9.4737259076001,0,0,15.3997999346681,38.1390888331738,0,143.58114733602,0,0,11.7954906887152,9.4737259076001,0,9.98480946527134,0,0,121.327341369232,36.1012803661692,0,0,17.4986721276927,24.0034234642118,0,0,0,33,0,0,0,0,0,0,0,2,0,2,37,8,0,0,20,14,0,6,6,4,0,0,0,0,2,0,0,1,24,10,0,0,0,2,4,0,0,0,0,0,0,303.15,0.0566022072860847
1174,4.2179,87.3672000000001,126.754476409989,29.1,281.399,281.177964356,2,1,7,1,1,1,2,21,44,1,0,2,2,0,0,0,0,0,2,0,0,0.315789473684211,12.5875283762959,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,7.69132323758021,5.32248591667789,3.72485788938027,2.43387440401285,-2.09,15.3017175254492,8.25344660448429,5.0676092369385,5.31678860400633,11.9490205584995,6.42082162292601,0,42.1076422359345,60.6636706846161,0,0,0,0,0,0,4.79453718407182,0,5.31678860400633,0,38.6488645205426,0,71.7905736680101,0,0,5.90717972935151,5.31678860400633,4.79453718407182,0,0,0,55.4546737473835,43.3794721203243,11.605292320845,0,0,0,0,5.90717972935151,0,19,0,0,0,0,0,0,1,0,1,0,21,9,1,0,6,6,0,7,3,2,1,1,0,0,2,5,2,0,10,2,0,0,0,0,2,0,0,0,0,0,0,5.66690000000001,148.309,227.0113394725,64.77,515.613,515.220891788,6,0,4,0,6,0,6,39,68,6,0,9,3,0,6,0,0,3,3,0,3,0.363636363636364,21.7871176280509,14.105484315085,11.912459476846,9.49899400792974,7.52628025347891,14.105484315085,11.912459476846,9.49899400792974,7.52628025347891,-3.93,21.9447324092523,7.8101902196065,3.11447547757058,0,36.0051351963177,33.4730537301782,5.41499046939678,64.8507902602425,87.7736190194463,0,0,0,0,0,0,14.2105888614001,0,0,20.3922046673038,69.0444453420834,0,106.177113771721,0,0,17.6932360330728,14.2105888614001,0,14.977214197907,0,0,72.7964048215393,40.3044461498726,25.683286491704,0,41.8524121200856,5.89774534435761,11.7954906887152,0,0,33,0,0,0,0,0,0,0,3,0,3,39,5,0,0,30,12,0,4,9,6,0,0,0,0,1,1,0,1,21,15,0,0,0,6,3,0,0,0,0,12,6,303.15,0.233277760734986
